2014-03-14,2.118,
2014-03-17,2.134,
2014-03-18,2.132,
2014-03-19,2.119,
2014-03-20,2.082,
2014-03-21,2.159,
2014-03-24,2.169,
2014-03-25,2.166,
2014-03-26,2.166,
2014-03-27,2.151,
2014-03-28,2.15,
2014-03-31,2.141,
2014-04-01,2.153,
2014-04-02,2.17,
2014-04-03,2.155,
2014-04-04,2.181,
2014-04-08,2.233,
2014-04-09,2.229,
2014-04-10,2.265,
2014-04-11,2.264,
2014-04-14,2.263,
2014-04-15,2.223,
2014-04-16,2.223,
2014-04-17,2.219,
2014-04-18,2.215,
2014-04-21,2.175,
2014-04-22,2.19,
2014-04-23,2.184,
2014-04-24,2.188,
2014-04-25,2.161,
2014-04-28,2.131,
2014-04-29,2.15,
2014-04-30,2.149,
2014-05-05,2.15,
2014-05-06,2.147,
2014-05-07,2.133,
2014-05-08,2.129,
2014-05-09,2.128,
2014-05-12,2.171,
2014-05-13,2.165,
2014-05-14,2.165,
2014-05-15,2.141,
2014-05-16,2.14,
2014-05-19,2.111,
2014-05-20,2.109,
2014-05-21,2.129,
2014-05-22,2.123,
2014-05-23,2.147,
2014-05-26,2.154,
2014-05-27,2.147,
2014-05-28,2.169,
2014-05-29,2.156,
2014-05-30,2.154,
2014-06-03,2.147,
2014-06-04,2.128,
2014-06-05,2.153,
2014-06-06,2.135,
2014-06-09,2.133,
2014-06-10,2.162,
2014-06-11,2.158,
2014-06-12,2.156,
2014-06-13,2.18,
2014-06-16,2.194,
2014-06-17,2.176,
2014-06-18,2.166,
2014-06-19,2.135,
2014-06-20,2.143,
2014-06-23,2.14,
2014-06-24,2.158,
2014-06-25,2.151,
2014-06-26,2.161,
2014-06-27,2.165,
2014-06-30,2.179,
2014-07-01,2.18,
2014-07-02,2.19,
2014-07-03,2.198,
2014-07-04,2.198,
2014-07-07,2.196,
2014-07-08,2.199,
2014-07-09,2.171,
2014-07-10,2.169,
2014-07-11,2.175,
2014-07-14,2.205,
2014-07-15,2.202,
2014-07-16,2.201,
2014-07-17,2.192,
2014-07-18,2.203,
2014-07-21,2.202,
2014-07-22,2.228,
2014-07-23,2.232,
2014-07-24,2.28,
2014-07-25,2.306,
2014-07-28,2.368,
2014-07-29,2.374,
2014-07-30,2.366,
2014-07-31,2.398,
2014-08-01,2.369,
2014-08-04,2.42,
2014-08-05,2.413,
2014-08-06,2.398,
2014-08-07,2.372,
2014-08-08,2.373,
2014-08-11,2.406,
2014-08-12,2.396,
2014-08-13,2.403,
2014-08-14,2.374,
2014-08-15,2.404,
2014-08-18,2.412,
2014-08-19,2.414,
2014-08-20,2.405,
2014-08-21,2.396,
2014-08-22,2.408,
2014-08-25,2.387,
2014-08-26,2.372,
2014-08-27,2.371,
2014-08-28,2.36,
2014-08-29,2.383,
2014-09-01,2.394,
2014-09-02,2.43,
2014-09-03,2.453,
2014-09-04,2.476,
2014-09-05,2.5,
2014-09-09,2.494,
2014-09-10,2.478,
2014-09-11,2.464,
2014-09-12,2.484,
2014-09-15,2.477,
2014-09-16,2.434,
2014-09-17,2.442,
2014-09-18,2.452,
2014-09-19,2.472,
2014-09-22,2.42,
2014-09-23,2.445,
2014-09-24,2.492,
2014-09-25,2.479,
2014-09-26,2.48,
2014-09-29,2.491,
2014-09-30,2.491,
2014-10-08,2.518,
2014-10-09,2.519,
2014-10-10,2.507,
2014-10-13,2.493,
2014-10-14,2.484,
2014-10-15,2.5,
2014-10-16,2.491,
2014-10-17,2.48,
2014-10-20,2.491,
2014-10-21,2.475,
2014-10-22,2.461,
2014-10-23,2.435,
2014-10-24,2.433,
2014-10-27,2.41,
2014-10-28,2.458,
2014-10-29,2.489,
2014-10-30,2.504,
2014-10-31,2.554,
2014-11-03,2.549,
2014-11-04,2.547,
2014-11-05,2.544,
2014-11-06,2.545,
2014-11-07,2.54,
2014-11-10,2.611,
2014-11-11,2.594,
2014-11-12,2.632,
2014-11-13,2.617,
2014-11-14,2.62,
2014-11-17,2.609,
2014-11-18,2.581,
2014-11-19,2.573,
2014-11-20,2.577,
2014-11-21,2.626,
2014-11-24,2.701,
2014-11-25,2.729,
2014-11-26,2.759,
2014-11-27,2.784,
2014-11-28,2.85,
2014-12-01,2.853,
2014-12-02,2.966,
2014-12-03,2.998,
2014-12-04,3.18,
2014-12-05,3.161,
2014-12-08,3.313,
2014-12-09,3.13,
2014-12-10,3.243,
2014-12-11,3.208,
2014-12-12,3.218,
2014-12-15,3.255,
2014-12-16,3.331,
2014-12-17,3.388,
2014-12-18,3.384,
2014-12-19,3.434,
2014-12-22,3.41,
2014-12-23,3.341,
2014-12-24,3.248,
2014-12-25,3.366,
2014-12-26,3.497,
2014-12-29,3.48,
2014-12-30,3.48,
2014-12-31,3.574,
2015-01-05,3.688,
2015-01-06,3.663,
2015-01-07,3.662,
2015-01-08,3.582,
2015-01-09,3.556,
2015-01-12,3.545,
2015-01-13,3.538,
2015-01-14,3.53,
2015-01-15,3.63,
2015-01-16,3.662,
2015-01-19,3.296,
2015-01-20,3.382,
2015-01-21,3.537,
2015-01-22,3.543,
2015-01-23,3.56,
2015-01-26,3.594,
2015-01-27,3.558,
2015-01-28,3.501,
2015-01-29,3.464,
2015-01-30,3.421,
2015-02-02,3.344,
2015-02-03,3.423,
2015-02-04,3.384,
2015-02-05,3.344,
2015-02-06,3.294,
2015-02-09,3.332,
2015-02-10,3.399,
2015-02-11,3.421,
2015-02-12,3.435,
2015-02-13,3.457,
2015-02-16,3.486,
2015-02-17,3.517,
2015-02-25,3.463,
2015-02-26,3.566,
2015-02-27,3.559,
2015-03-02,3.587,
2015-03-03,3.489,
2015-03-04,3.518,
2015-03-05,3.488,
2015-03-06,3.466,
2015-03-09,3.534,
2015-03-10,3.509,
2015-03-11,3.514,
2015-03-12,3.578,
2015-03-13,3.598,
2015-03-16,3.687,
2015-03-17,3.734,
2015-03-18,3.833,
2015-03-19,3.813,
2015-03-20,3.867,
2015-03-23,3.945,
2015-03-24,3.941,
2015-03-25,3.917,
2015-03-26,3.92,
2015-03-27,3.95,
2015-03-30,4.076,
2015-03-31,4.031,
2015-04-01,4.097,
2015-04-02,4.091,
2015-04-03,4.157,
2015-04-07,4.23,
2015-04-08,4.264,
2015-04-09,4.233,
2015-04-10,4.332,
2015-04-13,4.404,
2015-04-14,4.406,
2015-04-15,4.369,
2015-04-16,4.512,
2015-04-17,4.59,
2015-04-20,4.49,
2015-04-21,4.585,
2015-04-22,4.71,
2015-04-23,4.705,
2015-04-24,4.688,
2015-04-27,4.785,
2015-04-28,4.723,
2015-04-29,4.749,
2015-04-30,4.739,
2015-05-04,4.765,
2015-05-05,4.584,
2015-05-06,4.536,
2015-05-07,4.457,
2015-05-08,4.526,
2015-05-11,4.675,
2015-05-12,4.729,
2015-05-13,4.685,
2015-05-14,4.674,
2015-05-15,4.588,
2015-05-18,4.554,
2015-05-19,4.711,
2015-05-20,4.733,
2015-05-21,4.83,
2015-05-22,4.934,
2015-05-25,5.09,
2015-05-26,5.165,
2015-05-27,5.165,
2015-05-28,4.815,
2015-05-29,4.818,
2015-06-01,5.07,
2015-06-02,5.156,
2015-06-03,5.113,
2015-06-04,5.171,
2015-06-05,5.179,
2015-06-08,5.306,
2015-06-09,5.263,
2015-06-10,5.258,
2015-06-11,5.259,
2015-06-12,5.298,
2015-06-15,5.171,
2015-06-16,5.035,
2015-06-17,5.11,
2015-06-18,4.909,
2015-06-19,4.603,
2015-06-23,4.766,
2015-06-24,4.871,
2015-06-25,4.696,
2015-06-26,4.346,
2015-06-29,4.182,
2015-06-30,4.484,
2015-07-01,4.197,
2015-07-02,4.108,
2015-07-03,3.919,
2015-07-06,4.025,
2015-07-07,3.848,
2015-07-08,3.463,
2015-07-09,3.809,
2015-07-10,4.189,
2015-07-13,4.234,
2015-07-14,4.154,
2015-07-15,3.945,
2015-07-16,4.036,
2015-07-17,4.2,
2015-07-20,4.188,
2015-07-21,4.214,
2015-07-22,4.194,
2015-07-23,4.308,
2015-07-24,4.218,
2015-07-27,3.803,
2015-07-28,3.847,
2015-07-29,3.988,
2015-07-30,3.851,
2015-07-31,3.851,
2015-08-03,3.852,
2015-08-04,4.005,
2015-08-05,3.916,
2015-08-06,3.873,
2015-08-07,3.953,
2015-08-10,4.148,
2015-08-11,4.099,
2015-08-12,4.057,
2015-08-13,4.112,
2015-08-14,4.102,
2015-08-17,4.109,
2015-08-18,3.827,
2015-08-19,3.915,
2015-08-20,3.815,
2015-08-21,3.625,
2015-08-24,3.263,
2015-08-25,2.983,
2015-08-26,3.067,
2015-08-27,3.257,
2015-08-28,3.402,
2015-08-31,3.395,
2015-09-01,3.382,
2015-09-02,3.372,
2015-09-07,3.289,
2015-09-08,3.378,
2015-09-09,3.442,
2015-09-10,3.381,
2015-09-11,3.388,
2015-09-14,3.269,
2015-09-15,3.173,
2015-09-16,3.345,
2015-09-17,3.28,
2015-09-18,3.279,
2015-09-21,3.339,
2015-09-22,3.365,
2015-09-23,3.287,
2015-09-24,3.315,
2015-09-25,3.243,
2015-09-28,3.262,
2015-09-29,3.199,
2015-09-30,3.221,
2015-10-08,3.337,
2015-10-09,3.379,
2015-10-12,3.52,
2015-10-13,3.495,
2015-10-14,3.457,
2015-10-15,3.546,
2015-10-16,3.595,
2015-10-19,3.589,
2015-10-20,3.636,
2015-10-21,3.527,
2015-10-22,3.572,
2015-10-23,3.635,
2015-10-26,3.641,
2015-10-27,3.643,
2015-10-28,3.579,
2015-10-29,3.584,
2015-10-30,3.585,
2015-11-02,3.525,
2015-11-03,3.498,
2015-11-04,3.708,
2015-11-05,3.767,
2015-11-06,3.857,
2015-11-09,3.897,
2015-11-10,3.886,
2015-11-11,3.881,
2015-11-12,3.841,
2015-11-13,3.804,
2015-11-16,3.826,
2015-11-17,3.812,
2015-11-18,3.779,
2015-11-19,3.836,
2015-11-20,3.825,
2015-11-23,3.806,
2015-11-24,3.809,
2015-11-25,3.832,
2015-11-26,3.814,
2015-11-27,3.608,
2015-11-30,3.609,
2015-12-01,3.637,
2015-12-02,3.793,
2015-12-03,3.801,
2015-12-04,3.729,
2015-12-07,3.735,
2015-12-08,3.681,
2015-12-09,3.686,
2015-12-10,3.679,
2015-12-11,3.661,
2015-12-14,3.773,
2015-12-15,3.737,
2015-12-16,3.738,
2015-12-17,3.808,
2015-12-18,3.822,
2015-12-21,3.922,
2015-12-22,3.927,
2015-12-23,3.922,
2015-12-24,3.875,
2015-12-25,3.895,
2015-12-28,3.778,
2015-12-29,3.813,
2015-12-30,3.812,
2015-12-31,3.778,
2016-01-04,3.535,
2016-01-05,3.527,
2016-01-06,3.582,
2016-01-07,3.484,
2016-01-08,3.408,
2016-01-11,3.233,
2016-01-12,3.256,
2016-01-13,3.211,
2016-01-14,3.265,
2016-01-15,3.169,
2016-01-18,3.171,
2016-01-19,3.262,
2016-01-20,3.169,
2016-01-21,3.078,
2016-01-22,3.108,
2016-01-25,3.12,
2016-01-26,2.944,
2016-01-27,2.912,
2016-01-28,2.849,
2016-01-29,2.93,
2016-02-01,2.898,
2016-02-02,2.96,
2016-02-03,2.946,
2016-02-04,2.985,
2016-02-05,2.95,
2016-02-15,2.939,
2016-02-16,3.022,
2016-02-17,3.053,
2016-02-18,3.049,
2016-02-19,3.041,
2016-02-22,3.104,
2016-02-23,3.08,
2016-02-24,3.103,
2016-02-25,2.905,
2016-02-26,2.933,
2016-02-29,2.864,
2016-03-01,2.918,
2016-03-02,3.049,
2016-03-03,3.042,
2016-03-04,3.079,
2016-03-07,3.103,
2016-03-08,3.092,
2016-03-09,3.046,
2016-03-10,3.005,
2016-03-11,2.999,
2016-03-14,3.064,
2016-03-15,3.054,
2016-03-16,3.074,
2016-03-17,3.124,
2016-03-18,3.168,
2016-03-21,3.238,
2016-03-22,3.216,
2016-03-23,3.222,
2016-03-24,3.172,
2016-03-25,3.185,
2016-03-28,3.155,
2016-03-29,3.129,
2016-03-30,3.215,
2016-03-31,3.209,
2016-04-01,3.219,
2016-04-05,3.25,
2016-04-06,3.244,
2016-04-07,3.204,
2016-04-08,3.177,
2016-04-11,3.212,
2016-04-12,3.208,
2016-04-13,3.249,
2016-04-14,3.261,
2016-04-15,3.264,
2016-04-18,3.218,
2016-04-19,3.222,
2016-04-20,3.166,
2016-04-21,3.151,
2016-04-22,3.165,
2016-04-25,3.155,
2016-04-26,3.173,
2016-04-27,3.158,
2016-04-28,3.156,
2016-04-29,3.152,
2016-05-03,3.213,
2016-05-04,3.201,
2016-05-05,3.201,
2016-05-06,3.128,
2016-05-09,3.064,
2016-05-10,3.061,
2016-05-11,3.073,
2016-05-12,3.084,
2016-05-13,3.073,
2016-05-16,3.085,
2016-05-17,3.08,
2016-05-18,3.06,
2016-05-19,3.054,
2016-05-20,3.074,
2016-05-23,3.079,
2016-05-24,3.06,
2016-05-25,3.058,
2016-05-26,3.058,
2016-05-27,3.06,
2016-05-30,3.062,
2016-05-31,3.169,
2016-06-01,3.156,
2016-06-02,3.159,
2016-06-03,3.196,
2016-06-06,3.177,
2016-06-07,3.177,
2016-06-08,3.173,
2016-06-13,3.069,
2016-06-14,3.082,
2016-06-15,3.123,
2016-06-16,3.104,
2016-06-17,3.117,
2016-06-20,3.118,
2016-06-21,3.111,
2016-06-22,3.13,
2016-06-23,3.12,
2016-06-24,3.087,
2016-06-27,3.126,
2016-06-28,3.142,
2016-06-29,3.156,
2016-06-30,3.161,
2016-07-01,3.158,
2016-07-04,3.211,
2016-07-05,3.219,
2016-07-06,3.235,
2016-07-07,3.239,
2016-07-08,3.227,
2016-07-11,3.235,
2016-07-12,3.317,
2016-07-13,3.324,
2016-07-14,3.319,
2016-07-15,3.323,
2016-07-18,3.311,
2016-07-19,3.294,
2016-07-20,3.287,
2016-07-21,3.305,
2016-07-22,3.276,
2016-07-25,3.275,
2016-07-26,3.317,
2016-07-27,3.256,
2016-07-28,3.265,
2016-07-29,3.254,
2016-08-01,3.227,
2016-08-02,3.235,
2016-08-03,3.239,
2016-08-04,3.249,
2016-08-05,3.262,
2016-08-08,3.289,
2016-08-09,3.304,
2016-08-10,3.294,
2016-08-11,3.29,
2016-08-12,3.348,
2016-08-15,3.447,
2016-08-16,3.437,
2016-08-17,3.429,
2016-08-18,3.424,
2016-08-19,3.42,
2016-08-22,3.396,
2016-08-23,3.398,
2016-08-24,3.384,
2016-08-25,3.366,
2016-08-26,3.362,
2016-08-29,3.361,
2016-08-30,3.375,
2016-08-31,3.389,
2016-09-01,3.353,
2016-09-02,3.368,
2016-09-05,3.375,
2016-09-06,3.404,
2016-09-07,3.406,
2016-09-08,3.401,
2016-09-09,3.384,
2016-09-12,3.317,
2016-09-13,3.317,
2016-09-14,3.297,
2016-09-19,3.318,
2016-09-20,3.314,
2016-09-21,3.327,
2016-09-22,3.349,
2016-09-23,3.341,
2016-09-26,3.285,
2016-09-27,3.302,
2016-09-28,3.297,
2016-09-29,3.312,
2016-09-30,3.322,
2016-10-10,3.36,
2016-10-11,3.368,
2016-10-12,3.36,
2016-10-13,3.36,
2016-10-14,3.37,
2016-10-17,3.339,
2016-10-18,3.381,
2016-10-19,3.379,
2016-10-20,3.374,
2016-10-21,3.391,
2016-10-24,3.432,
2016-10-25,3.423,
2016-10-26,3.413,
2016-10-27,3.408,
2016-10-28,3.403,
2016-10-31,3.396,
2016-11-01,3.417,
2016-11-02,3.394,
2016-11-03,3.42,
2016-11-04,3.409,
2016-11-07,3.412,
2016-11-08,3.43,
2016-11-09,3.417,
2016-11-10,3.452,
2016-11-11,3.482,
2016-11-14,3.487,
2016-11-15,3.483,
2016-11-16,3.484,
2016-11-17,3.492,
2016-11-18,3.48,
2016-11-21,3.496,
2016-11-22,3.531,
2016-11-23,3.537,
2016-11-24,3.547,
2016-11-25,3.586,
2016-11-28,3.602,
2016-11-29,3.63,
2016-11-30,3.597,
2016-12-01,3.631,
2016-12-02,3.591,
2016-12-05,3.519,
2016-12-06,3.513,
2016-12-07,3.529,
2016-12-08,3.537,
2016-12-09,3.557,
2016-12-12,3.463,
2016-12-13,3.458,
2016-12-14,3.434,
2016-12-15,3.395,
2016-12-16,3.395,
2016-12-19,3.385,
2016-12-20,3.36,
2016-12-21,3.397,
2016-12-22,3.391,
2016-12-23,3.364,
2016-12-26,3.376,
2016-12-27,3.371,
2016-12-28,3.353,
2016-12-29,3.355,
2016-12-30,3.358,
2017-01-03,3.396,
2017-01-04,3.426,
2017-01-05,3.419,
2017-01-06,3.408,
2017-01-09,3.42,
2017-01-10,3.411,
2017-01-11,3.386,
2017-01-12,3.369,
2017-01-13,3.375,
2017-01-16,3.371,
2017-01-17,3.376,
2017-01-18,3.398,
2017-01-19,3.386,
2017-01-20,3.415,
2017-01-23,3.361,
2017-01-24,3.363,
2017-01-25,3.373,
2017-01-26,3.387,
2017-02-03,3.367,
2017-02-06,3.366,
2017-02-07,3.36,
2017-02-08,3.383,
2017-02-09,3.395,
2017-02-10,3.413,
2017-02-13,3.431,
2017-02-14,3.435,
2017-02-15,3.423,
2017-02-16,3.438,
2017-02-17,3.418,
2017-02-20,3.474,
2017-02-21,3.474,
2017-02-22,3.485,
2017-02-23,3.47,
2017-02-24,3.467,
2017-02-27,3.44,
2017-02-28,3.445,
2017-03-01,3.449,
2017-03-02,3.437,
2017-03-03,3.424,
2017-03-06,3.441,
2017-03-07,3.446,
2017-03-08,3.45,
2017-03-09,3.419,
2017-03-10,3.422,
2017-03-13,3.459,
2017-03-14,3.451,
2017-03-15,3.457,
2017-03-16,3.478,
2017-03-17,3.439,
2017-03-20,3.441,
2017-03-21,3.465,
2017-03-22,3.447,
2017-03-23,3.457,
2017-03-24,3.49,
2017-03-27,3.474,
2017-03-28,3.469,
2017-03-29,3.462,
2017-03-30,3.429,
2017-03-31,3.454,
2017-04-05,3.511,
2017-04-06,3.507,
2017-04-07,3.514,
2017-04-10,3.505,
2017-04-11,3.514,
2017-04-12,3.501,
2017-04-13,3.514,
2017-04-14,3.485,
2017-04-17,3.473,
2017-04-18,3.465,
2017-04-19,3.438,
2017-04-20,3.457,
2017-04-21,3.46,
2017-04-24,3.423,
2017-04-25,3.434,
2017-04-26,3.442,
2017-04-27,3.444,
2017-04-28,3.431,
2017-05-02,3.426,
2017-05-03,3.409,
2017-05-04,3.396,
2017-05-05,3.374,
